dataset,mode,arm,seed,fold,kappa,best_epoch,train_seconds,test_uar,test_macro_f1,test_acc,c_aff_linear_mi_lb_bits,c_aff_linear_control_bits,c_aff_linear_entropy_bits,c_aff_mlp_mi_lb_bits,c_aff_mlp_control_bits,c_aff_mlp_entropy_bits,c_style_linear_mi_lb_bits,c_style_linear_control_bits,c_style_linear_entropy_bits,c_style_mlp_mi_lb_bits,c_style_mlp_control_bits,c_style_mlp_entropy_bits,h_linear_mi_lb_bits,h_linear_control_bits,h_linear_entropy_bits,h_mlp_mi_lb_bits,h_mlp_control_bits,h_mlp_entropy_bits
cremad,floor,orth,42,4,4.0,37,20.1,0.5449629033699831,0.5303671394441103,0.5420439844760673,0.17520768095021744,-0.023969321955806144,4.247550686408009,0.23491545927888335,-0.022716116184605006,4.247550686408009,0.13151288964479413,-0.03292489428051848,4.247550686408009,0.06346091048116964,-0.023023263222011536,4.247550686408009,-0.07745271883274274,-2.00737486825485,4.247550686408009,0.5398523662776391,-0.37799688248691066,4.247550686408009
cremad,floor,orth,42,4,16.0,38,20.8,0.5220289174935192,0.48936623561040576,0.518111254851229,0.17144492958860358,-0.018841855896014614,4.247550686408009,0.16980922815294086,-0.015446727779100833,4.247550686408009,-0.013604586127256901,-0.04817675334802374,4.247550686408009,0.00041196408055466094,-0.02253262274528023,4.247550686408009,-0.16729350417036226,-2.220362126874446,4.247550686408009,0.5948430655204242,-0.45730929050463853,4.247550686408009
cremad,floor,orth,42,5,1.0,31,22.9,0.5848605577689242,0.5732338116337702,0.5795918367346938,0.2267164036953635,-0.026771355022741083,4.169716095873848,0.2707335243328459,-0.07518724196557613,4.169716095873848,1.4259255089133438,-0.041157796447644834,4.169716095873848,1.2289081715699322,-0.033516631895612825,4.169716095873848,1.1812131321398605,-1.9277702783087438,4.169716095873848,1.589496705023425,-0.31016023142796456,4.169716095873848
cremad,floor,orth,42,5,4.0,34,22.5,0.5779857314926341,0.5736882845572001,0.5755102040816327,0.23818152431690942,-0.03554066521066179,4.169716095873848,0.21161715767064848,-0.05339741486074168,4.169716095873848,1.0344742091673398,-0.029352830082761905,4.169716095873848,0.9572489714338901,-0.03220579527070733,4.169716095873848,0.8665983617627409,-2.1059866260595648,4.169716095873848,1.4023261567906866,-0.2817541654661655,4.169716095873848
cremad,floor,orth,42,5,16.0,39,22.9,0.5323944531949721,0.5109875817227812,0.527891156462585,0.22868326628903546,-0.035870542185951315,4.169716095873848,0.2019442785371055,-0.050790836893190416,4.169716095873848,-0.019303668912712624,-0.07916848860639192,4.169716095873848,0.0015559446438286884,-0.029008250893665988,4.169716095873848,-8.670519134934551e-05,-2.268414131606005,4.169716095873848,0.6326271901989107,-0.45805590013797204,4.169716095873848
cremad,floor,orth,43,1,1.0,22,17.5,0.5424382716049382,0.5412100863491247,0.540650406504065,0.32174601414326576,-0.045028592263413714,4.169925001442313,0.30985736820728604,-0.041921721815582735,4.169925001442313,1.7153993271373764,-0.04868467455141179,4.169925001442313,1.6064685371486043,-0.033785623927498065,4.169925001442313,1.5844904376115867,-1.895899505405775,4.169925001442313,1.820013199589816,-0.29394081597360433,4.169925001442313
cremad,floor,orth,43,1,4.0,39,22.8,0.5480599647266314,0.5412126624567892,0.5447154471544715,0.2758875632088924,-0.04662938330794386,4.169925001442313,0.24001087304632618,-0.04257501194226965,4.169925001442313,0.28723586075575946,-0.04653020436933808,4.169925001442313,0.2228336895154439,-0.05850155850525329,4.169925001442313,-0.050139523341626635,-2.213629648618121,4.169925001442313,0.706919509803007,-0.29735743803869585,4.169925001442313
cremad,floor,orth,43,1,16.0,4,7.6,0.24470899470899474,0.13205215031289683,0.2506775067750677,0.5500713479105275,-0.05662173934877135,4.169925001442313,0.46907946882527307,-0.0477501318742517,4.169925001442313,0.46453512487263815,-0.06208609857913494,4.169925001442313,0.3808038984204636,-0.040885929904225016,4.169925001442313,1.770248676666362,-0.5497251158711247,4.169925001442313,1.4866785812241252,-0.1163271697746886,4.169925001442313
cremad,floor,orth,43,2,1.0,37,22.2,0.4968899963086009,0.48589522758099624,0.4922033898305085,0.37861242085071556,-0.054864381746573265,4.1699193444441836,0.34380699685758076,-0.045303492451054694,4.1699193444441836,1.922513658750257,-0.047469712890195304,4.1699193444441836,1.8294270143574631,-0.040415101938931386,4.1699193444441836,1.819600422253318,-2.0238600312566204,4.1699193444441836,2.056823936934832,-0.27878018848942965,4.1699193444441836
cremad,floor,orth,43,2,4.0,35,20.7,0.5092284976005906,0.5021863981773235,0.5050847457627119,0.3846859333906081,-0.06076176333319072,4.1699193444441836,0.3492499295949911,-0.04282043632334975,4.1699193444441836,1.5591197520433195,-0.04749747532096116,4.1699193444441836,1.4214278652469323,-0.047834071950756396,4.1699193444441836,1.5771544543611302,-1.9848767461325805,4.1699193444441836,1.846851152979121,-0.2727899767241757,4.1699193444441836
